class,ruletype_longname,ruletype_shortname,"linguistic pattern","order of arguments",patterntype,subject,predicate,object,condAB,condBA,supA,supB,supAB,AllConf,Coherence,Cosine,IR,Kulczynski,MaxConf,string
http://dbpedia.org/ontology/Actor,predict_l_for_s_given_p,"c_s,p => l_s","Japanese actor",,2-gram,,http://dbpedia.org/ontology/height,,1,0.4,2,5,2,0.4,0.285714285714286,0.632455532033676,0.6,0.7,1,"dbo:Actor in c_e and exists o : (e, dbo:height, o) in G => 'Japanese actor' in l_e"
http://dbpedia.org/ontology/Actor,predict_l_for_s_given_p,"c_s,p => l_s","a Japanese",,2-gram,,http://dbpedia.org/ontology/height,,1,0.222222222222222,2,9,2,0.222222222222222,0.181818181818182,0.471404520791032,0.777777777777778,0.611111111111111,1,"dbo:Actor in c_e and exists o : (e, dbo:height, o) in G => 'a Japanese' in l_e"
http://dbpedia.org/ontology/Actor,predict_l_for_s_given_p,"c_s,p => l_s","actor and",,2-gram,,http://dbpedia.org/ontology/height,,1,0.2,2,10,2,0.2,0.166666666666667,0.447213595499958,0.8,0.6,1,"dbo:Actor in c_e and exists o : (e, dbo:height, o) in G => 'actor and' in l_e"
http://dbpedia.org/ontology/Actor,predict_l_for_s_given_p,"c_s,p => l_s","a Japanese actor",,3-gram,,http://dbpedia.org/ontology/height,,1,0.4,2,5,2,0.4,0.285714285714286,0.632455532033676,0.6,0.7,1,"dbo:Actor in c_e and exists o : (e, dbo:height, o) in G => 'a Japanese actor' in l_e"
http://dbpedia.org/ontology/Actor,predict_l_for_s_given_p,"c_s,p => l_s","is a Japanese",,3-gram,,http://dbpedia.org/ontology/height,,1,0.333333333333333,2,6,2,0.333333333333333,0.25,0.577350269189626,0.666666666666667,0.666666666666667,1,"dbo:Actor in c_e and exists o : (e, dbo:height, o) in G => 'is a Japanese' in l_e"
http://dbpedia.org/ontology/Actor,predict_l_for_s_given_p,"c_s,p => l_s",actor,,1-gram,,http://dbpedia.org/ontology/height,,1,0.0357142857142857,2,56,2,0.0357142857142857,0.0344827586206897,0.188982236504614,0.964285714285714,0.517857142857143,1,"dbo:Actor in c_e and exists o : (e, dbo:height, o) in G => 'actor' in l_e"
http://dbpedia.org/ontology/Actor,predict_l_for_s_given_p,"c_s,p => l_s",born,,1-gram,,http://dbpedia.org/ontology/height,,1,0.0377358490566038,2,53,2,0.0377358490566038,0.0363636363636364,0.194257172471453,0.962264150943396,0.518867924528302,1,"dbo:Actor in c_e and exists o : (e, dbo:height, o) in G => 'born' in l_e"
http://dbpedia.org/ontology/Actor,predict_l_for_s_given_p,"c_s,p => l_s",Japanese,,1-gram,,http://dbpedia.org/ontology/height,,1,0.181818181818182,2,11,2,0.181818181818182,0.153846153846154,0.426401432711221,0.818181818181818,0.590909090909091,1,"dbo:Actor in c_e and exists o : (e, dbo:height, o) in G => 'Japanese' in l_e"
http://dbpedia.org/ontology/Actor,predict_l_for_s_given_p,"c_s,p => l_s","a Japanese",,2-gram,,http://dbpedia.org/property/nativeName,,1,0.222222222222222,2,9,2,0.222222222222222,0.181818181818182,0.471404520791032,0.777777777777778,0.611111111111111,1,"dbo:Actor in c_e and exists o : (e, dbp:nativeName, o) in G => 'a Japanese' in l_e"
http://dbpedia.org/ontology/Actor,predict_l_for_s_given_p,"c_s,p => l_s","Japanese actor",,2-gram,,http://dbpedia.org/property/nativeName,,1,0.4,2,5,2,0.4,0.285714285714286,0.632455532033676,0.6,0.7,1,"dbo:Actor in c_e and exists o : (e, dbp:nativeName, o) in G => 'Japanese actor' in l_e"
